Usage,Timestep,InventoryCode,Domain
37,85,006,A
37,86,006,A
37,87,006,A
37,88,006,A
37,89,006,A
37,90,006,A
37,91,006,A
37,92,006,A
37,93,006,A
37,94,006,A
37,95,006,A
37,96,006,A
37,97,006,A
37,98,006,A
37,99,006,A
37,100,006,A
37,101,006,A
37,102,006,A
37,103,006,A
37,104,006,A
37,105,006,A
37,106,006,A
37,107,006,A
37,108,006,A
37,109,006,A
37,110,006,A
37,111,006,A
37,112,006,A
37,113,006,A
37,114,006,A
37,115,006,A
37,116,006,A
37,117,006,A
37,118,006,A
37,119,006,A
37,120,006,A
9,1,007,A
8,2,007,A
9,3,007,A
9,4,007,A
9,5,007,A
9,6,007,A
9,7,007,A
9,8,007,A
9,9,007,A
9,10,007,A
10,11,007,A
10,12,007,A
10,13,007,A
10,14,007,A
9,15,007,A
9,16,007,A
10,17,007,A
10,18,007,A
10,19,007,A
10,20,007,A
10,21,007,A
10,22,007,A
9,23,007,A
10,24,007,A
10,25,007,A
10,26,007,A
10,27,007,A
10,28,007,A
10,29,007,A
9,30,007,A
10,31,007,A
10,32,007,A
10,33,007,A
10,34,007,A
10,35,007,A
9,36,007,A
9,37,007,A
9,38,007,A
10,39,007,A
10,40,007,A
10,41,007,A
10,42,007,A
10,43,007,A
10,44,007,A
10,45,007,A
10,46,007,A
10,47,007,A
10,48,007,A
10,49,007,A
9,50,007,A
9,51,007,A
10,52,007,A
10,53,007,A
10,54,007,A
10,55,007,A
10,56,007,A
10,57,007,A
10,58,007,A
10,59,007,A
10,60,007,A
10,61,007,A
10,62,007,A
10,63,007,A
10,64,007,A
10,65,007,A
10,66,007,A
10,67,007,A
10,68,007,A
10,69,007,A
10,70,007,A
9,71,007,A
9,72,007,A
9,73,007,A
10,74,007,A
10,75,007,A
10,76,007,A
10,77,007,A
10,78,007,A
9,79,007,A
10,80,007,A
10,81,007,A
10,82,007,A
10,83,007,A
10,84,007,A
10,85,007,A
10,86,007,A
10,87,007,A
10,88,007,A
10,89,007,A
10,90,007,A
19,91,007,A
14,92,007,A
15,93,007,A
15,94,007,A
15,95,007,A
15,96,007,A
15,97,007,A
14,98,007,A
14,99,007,A
15,100,007,A
16,101,007,A
16,102,007,A
16,103,007,A
16,104,007,A
16,105,007,A
15,106,007,A
15,107,007,A
15,108,007,A
15,109,007,A
16,110,007,A
16,111,007,A
15,112,007,A
15,113,007,A
15,114,007,A
16,115,007,A
16,116,007,A
16,117,007,A
16,118,007,A
16,119,007,A
16,120,007,A
2,1,008,A
2,2,008,A
2,3,008,A
2,4,008,A
2,5,008,A
2,6,008,A
2,7,008,A
2,8,008,A
2,9,008,A
2,10,008,A
2,11,008,A
2,12,008,A
2,13,008,A
2,14,008,A
2,15,008,A
3,16,008,A
3,17,008,A
3,18,008,A
3,19,008,A
3,20,008,A
3,21,008,A
3,22,008,A
3,23,008,A
3,24,008,A
3,25,008,A
2,26,008,A
2,27,008,A
2,28,008,A
2,29,008,A
3,30,008,A
2,31,008,A
2,32,008,A
2,33,008,A
2,34,008,A
2,35,008,A
2,36,008,A
2,37,008,A
2,38,008,A
2,39,008,A
2,40,008,A
2,41,008,A
2,42,008,A
2,43,008,A
2,44,008,A
2,45,008,A
2,46,008,A
2,47,008,A
2,48,008,A
2,49,008,A
2,50,008,A
9,51,008,A
15,52,008,A
21,53,008,A
29,54,008,A
36,55,008,A
36,56,008,A
36,57,008,A
43,58,008,A
38,59,008,A
39,60,008,A
37,61,008,A
36,62,008,A
36,63,008,A
36,64,008,A
41,65,008,A
34,66,008,A
33,67,008,A
34,68,008,A
33,69,008,A
33,70,008,A
33,71,008,A
38,72,008,A
29,73,008,A
30,74,008,A
29,75,008,A
30,76,008,A
30,77,008,A
30,78,008,A
33,79,008,A
28,80,008,A
29,81,008,A
30,82,008,A
31,83,008,A
31,84,008,A
31,85,008,A
37,86,008,A
33,87,008,A
34,88,008,A
33,89,008,A
33,90,008,A
33,91,008,A
33,92,008,A
39,93,008,A
34,94,008,A
36,95,008,A
38,96,008,A
40,97,008,A
40,98,008,A
40,99,008,A
47,100,008,A
42,101,008,A
42,102,008,A
42,103,008,A
44,104,008,A
44,105,008,A
44,106,008,A
51,107,008,A
43,108,008,A
44,109,008,A
44,110,008,A
44,111,008,A
44,112,008,A
44,113,008,A
53,114,008,A
46,115,008,A
45,116,008,A
48,117,008,A
48,118,008,A
48,119,008,A
48,120,008,A
1,1,009,A
1,2,009,A
1,3,009,A
1,4,009,A
1,5,009,A
2,6,009,A
6,7,009,A
6,8,009,A
6,9,009,A
10,10,009,A
12,11,009,A
14,12,009,A
13,13,009,A
15,14,009,A
15,15,009,A
8,16,009,A
10,17,009,A
12,18,009,A
15,19,009,A
15,20,009,A
16,21,009,A
16,22,009,A
10,23,009,A
10,24,009,A
11,25,009,A
14,26,009,A
13,27,009,A
14,28,009,A
14,29,009,A
8,30,009,A
9,31,009,A
12,32,009,A
14,33,009,A
15,34,009,A
14,35,009,A
14,36,009,A
7,37,009,A
8,38,009,A
12,39,009,A
15,40,009,A
16,41,009,A
16,42,009,A
16,43,009,A
11,44,009,A
6,45,009,A
7,46,009,A
8,47,009,A
7,48,009,A
7,49,009,A
7,50,009,A
5,51,009,A
5,52,009,A
6,53,009,A
7,54,009,A
6,55,009,A
6,56,009,A
6,57,009,A
4,58,009,A
4,59,009,A
4,60,009,A
4,61,009,A
4,62,009,A
3,63,009,A
3,64,009,A
2,65,009,A
1,66,009,A
1,67,009,A
1,68,009,A
1,69,009,A
1,70,009,A
1,71,009,A
1,72,009,A
1,73,009,A
1,74,009,A
1,75,009,A
1,76,009,A
1,77,009,A
1,78,009,A
1,79,009,A
1,80,009,A
1,81,009,A
1,82,009,A
1,83,009,A
1,84,009,A
1,85,009,A
1,86,009,A
1,87,009,A
1,88,009,A
1,89,009,A
1,90,009,A
1,91,009,A
1,92,009,A
1,93,009,A
1,94,009,A
1,95,009,A
1,96,009,A
1,97,009,A
1,98,009,A
1,99,009,A
1,100,009,A
1,101,009,A
1,102,009,A
1,103,009,A
1,104,009,A
1,105,009,A
1,106,009,A
1,107,009,A
1,108,009,A
1,109,009,A
1,110,009,A
1,111,009,A
1,112,009,A
1,113,009,A
1,114,009,A
1,115,009,A
1,116,009,A
1,117,009,A
1,118,009,A
1,119,009,A
1,120,009,A
9,1,010,A
10,2,010,A
11,3,010,A
13,4,010,A
7,5,010,A
8,6,010,A
8,7,010,A
8,8,010,A
9,9,010,A
11,10,010,A
7,11,010,A
9,12,010,A
10,13,010,A
8,14,010,A
9,15,010,A
7,16,010,A
9,17,010,A
11,18,010,A
12,19,010,A
13,20,010,A
8,21,010,A
8,22,010,A
7,23,010,A
7,24,010,A
7,25,010,A
2,26,010,A
2,27,010,A
2,28,010,A
2,29,010,A
2,30,010,A
3,31,010,A
3,32,010,A
3,33,010,A
3,34,010,A
2,35,010,A
2,36,010,A
3,37,010,A
3,38,010,A
2,39,010,A
2,40,010,A
3,41,010,A
2,42,010,A
2,43,010,A
3,44,010,A
3,45,010,A
3,46,010,A
3,47,010,A
4,48,010,A
2,49,010,A
2,50,010,A
3,51,010,A
3,52,010,A
3,53,010,A
3,54,010,A
4,55,010,A
2,56,010,A
2,57,010,A
3,58,010,A
3,59,010,A
3,60,010,A
3,61,010,A
4,62,010,A
2,63,010,A
2,64,010,A
2,65,010,A
2,66,010,A
2,67,010,A
3,68,010,A
3,69,010,A
2,70,010,A
2,71,010,A
2,72,010,A
3,73,010,A
2,74,010,A
2,75,010,A
2,76,010,A
2,77,010,A
2,78,010,A
3,79,010,A
3,80,010,A
3,81,010,A
3,82,010,A
3,83,010,A
2,84,010,A
2,85,010,A
2,86,010,A
3,87,010,A
3,88,010,A
3,89,010,A
3,90,010,A
2,91,010,A
2,92,010,A
2,93,010,A
3,94,010,A
3,95,010,A
3,96,010,A
3,97,010,A
2,98,010,A
3,99,010,A
3,100,010,A
3,101,010,A
2,102,010,A
2,103,010,A
3,104,010,A
2,105,010,A
2,106,010,A
3,107,010,A
3,108,010,A
3,109,010,A
4,110,010,A
4,111,010,A
3,112,010,A
3,113,010,A
3,114,010,A
3,115,010,A
3,116,010,A
3,117,010,A
2,118,010,A
2,119,010,A
2,120,010,A
89,1,011,A
89,2,011,A
89,3,011,A
89,4,011,A
89,5,011,A
89,6,011,A
89,7,011,A
89,8,011,A
89,9,011,A
89,10,011,A
89,11,011,A
89,12,011,A
89,13,011,A
89,14,011,A
89,15,011,A
89,16,011,A
89,17,011,A
89,18,011,A
89,19,011,A
89,20,011,A
89,21,011,A
89,22,011,A
89,23,011,A
89,24,011,A
89,25,011,A
89,26,011,A
89,27,011,A
89,28,011,A
89,29,011,A
89,30,011,A
89,31,011,A
89,32,011,A
89,33,011,A
89,34,011,A
89,35,011,A
89,36,011,A
89,37,011,A
89,38,011,A
89,39,011,A
89,40,011,A
89,41,011,A
89,42,011,A
89,43,011,A
89,44,011,A
89,45,011,A
89,46,011,A
89,47,011,A
92,48,011,A
95,49,011,A
95,50,011,A
99,51,011,A
99,52,011,A
89,53,011,A
90,54,011,A
90,55,011,A
89,56,011,A
89,57,011,A
89,58,011,A
91,59,011,A
92,60,011,A
92,61,011,A
92,62,011,A
92,63,011,A
92,64,011,A
92,65,011,A
92,66,011,A
92,67,011,A
93,68,011,A
93,69,011,A
93,70,011,A
93,71,011,A
93,72,011,A
93,73,011,A
93,74,011,A
93,75,011,A
93,76,011,A
93,77,011,A
93,78,011,A
92,79,011,A
93,80,011,A
93,81,011,A
93,82,011,A
93,83,011,A
93,84,011,A
93,85,011,A
93,86,011,A
93,87,011,A
93,88,011,A
93,89,011,A
96,90,011,A
96,91,011,A
96,92,011,A
99,93,011,A
99,94,011,A
99,95,011,A
99,96,011,A
99,97,011,A
99,98,011,A
99,99,011,A
99,100,011,A
99,101,011,A
99,102,011,A
99,103,011,A
99,104,011,A
99,105,011,A
99,106,011,A
99,107,011,A
99,108,011,A
99,109,011,A
99,110,011,A
99,111,011,A
99,112,011,A
99,113,011,A
99,114,011,A
99,115,011,A
99,116,011,A
99,117,011,A
100,118,011,A
100,119,011,A
100,120,011,A
1,1,012,A
1,2,012,A
1,3,012,A
1,4,012,A
1,5,012,A
1,6,012,A
1,7,012,A
1,8,012,A
1,9,012,A
1,10,012,A
1,11,012,A
1,12,012,A
1,13,012,A
1,14,012,A
1,15,012,A
1,16,012,A
1,17,012,A
1,18,012,A
1,19,012,A
1,20,012,A
1,21,012,A
1,22,012,A
1,23,012,A
1,24,012,A
1,25,012,A
1,26,012,A
1,27,012,A
1,28,012,A
1,29,012,A
1,30,012,A
1,31,012,A
1,32,012,A
1,33,012,A
1,34,012,A
1,35,012,A
1,36,012,A
2,37,012,A
2,38,012,A
2,39,012,A
2,40,012,A
2,41,012,A
1,42,012,A
1,43,012,A
1,44,012,A
1,45,012,A
1,46,012,A
1,47,012,A
1,48,012,A
1,49,012,A
1,50,012,A
1,51,012,A
1,52,012,A
1,53,012,A
1,54,012,A
1,55,012,A
1,56,012,A
2,57,012,A
2,58,012,A
12,59,012,A
27,60,012,A
27,61,012,A
27,62,012,A
26,63,012,A
26,64,012,A
26,65,012,A
26,66,012,A
26,67,012,A
26,68,012,A
26,69,012,A
26,70,012,A
26,71,012,A
27,72,012,A
27,73,012,A
27,74,012,A
27,75,012,A
27,76,012,A
27,77,012,A
26,78,012,A
27,79,012,A
27,80,012,A
27,81,012,A
27,82,012,A
27,83,012,A
27,84,012,A
27,85,012,A
27,86,012,A
27,87,012,A
27,88,012,A
27,89,012,A
27,90,012,A
26,91,012,A
26,92,012,A
27,93,012,A
27,94,012,A
27,95,012,A
27,96,012,A
27,97,012,A
27,98,012,A
26,99,012,A
27,100,012,A
27,101,012,A
27,102,012,A
27,103,012,A
27,104,012,A
27,105,012,A
26,106,012,A
26,107,012,A
26,108,012,A
26,109,012,A
27,110,012,A
27,111,012,A
26,112,012,A
26,113,012,A
26,114,012,A
26,115,012,A
26,116,012,A
26,117,012,A
26,118,012,A
26,119,012,A
26,120,012,A
80,1,013,A
81,2,013,A
81,3,013,A
81,4,013,A
81,5,013,A
81,6,013,A
83,7,013,A
81,8,013,A
80,9,013,A
81,10,013,A
81,11,013,A
82,12,013,A
83,13,013,A
83,14,013,A
77,15,013,A
77,16,013,A
77,17,013,A
77,18,013,A
77,19,013,A
78,20,013,A
79,21,013,A
78,22,013,A
78,23,013,A
78,24,013,A
77,25,013,A
78,26,013,A
79,27,013,A
80,28,013,A
78,29,013,A
79,30,013,A
79,31,013,A
79,32,013,A
79,33,013,A
81,34,013,A
81,35,013,A
77,36,013,A
77,37,013,A
77,38,013,A
77,39,013,A
78,40,013,A
78,41,013,A
79,42,013,A
78,43,013,A
79,44,013,A
79,45,013,A
78,46,013,A
79,47,013,A
81,48,013,A
81,49,013,A
80,50,013,A
80,51,013,A
80,52,013,A
80,53,013,A
81,54,013,A
81,55,013,A
82,56,013,A
81,57,013,A
81,58,013,A
81,59,013,A
80,60,013,A
81,61,013,A
83,62,013,A
83,63,013,A
81,64,013,A
81,65,013,A
82,66,013,A
80,67,013,A
81,68,013,A
82,69,013,A
84,70,013,A
82,71,013,A
84,72,013,A
85,73,013,A
84,74,013,A
84,75,013,A
85,76,013,A
85,77,013,A
82,78,013,A
82,79,013,A
83,80,013,A
82,81,013,A
82,82,013,A
81,83,013,A
83,84,013,A
82,85,013,A
82,86,013,A
82,87,013,A
80,88,013,A
81,89,013,A
83,90,013,A
84,91,013,A
81,92,013,A
81,93,013,A
81,94,013,A
81,95,013,A
84,96,013,A
83,97,013,A
85,98,013,A
82,99,013,A
83,100,013,A
83,101,013,A
83,102,013,A
84,103,013,A
86,104,013,A
86,105,013,A
84,106,013,A
84,107,013,A
84,108,013,A
83,109,013,A
83,110,013,A
84,111,013,A
86,112,013,A
86,113,013,A
87,114,013,A
87,115,013,A
84,116,013,A
85,117,013,A
87,118,013,A
90,119,013,A
88,120,013,A
80,1,014,A
81,2,014,A
81,3,014,A
82,4,014,A
82,5,014,A
82,6,014,A
82,7,014,A
81,8,014,A
82,9,014,A
82,10,014,A
82,11,014,A
83,12,014,A
83,13,014,A
83,14,014,A
82,15,014,A
83,16,014,A
84,17,014,A
84,18,014,A
84,19,014,A
85,20,014,A
84,21,014,A
84,22,014,A
85,23,014,A
85,24,014,A
85,25,014,A
85,26,014,A
86,27,014,A
86,28,014,A
85,29,014,A
86,30,014,A
87,31,014,A
87,32,014,A
87,33,014,A
88,34,014,A
87,35,014,A
86,36,014,A
87,37,014,A
88,38,014,A
88,39,014,A
88,40,014,A
88,41,014,A
88,42,014,A
88,43,014,A
88,44,014,A
89,45,014,A
89,46,014,A
89,47,014,A
89,48,014,A
89,49,014,A
89,50,014,A
90,51,014,A
90,52,014,A
90,53,014,A
90,54,014,A
90,55,014,A
90,56,014,A
90,57,014,A
90,58,014,A
91,59,014,A
91,60,014,A
91,61,014,A
91,62,014,A
91,63,014,A
91,64,014,A
92,65,014,A
92,66,014,A
92,67,014,A
92,68,014,A
92,69,014,A
92,70,014,A
92,71,014,A
93,72,014,A
93,73,014,A
93,74,014,A
57,75,014,A
23,76,014,A
22,77,014,A
21,78,014,A
23,79,014,A
23,80,014,A
23,81,014,A
23,82,014,A
24,83,014,A
23,84,014,A
23,85,014,A
23,86,014,A
24,87,014,A
24,88,014,A
24,89,014,A
24,90,014,A
24,91,014,A
23,92,014,A
24,93,014,A
24,94,014,A
24,95,014,A
24,96,014,A
24,97,014,A
24,98,014,A
23,99,014,A
25,100,014,A
25,101,014,A
25,102,014,A
25,103,014,A
25,104,014,A
25,105,014,A
24,106,014,A
25,107,014,A
25,108,014,A
25,109,014,A
25,110,014,A
25,111,014,A
25,112,014,A
24,113,014,A
25,114,014,A
25,115,014,A
25,116,014,A
26,117,014,A
26,118,014,A
25,119,014,A
24,120,014,A
13,1,015,A
13,2,015,A
11,3,015,A
12,4,015,A
13,5,015,A
13,6,015,A
12,7,015,A
1,8,015,A
13,9,015,A
13,10,015,A
12,11,015,A
12,12,015,A
12,13,015,A
12,14,015,A
12,15,015,A
7,16,015,A
13,17,015,A
13,18,015,A
15,19,015,A
16,20,015,A
13,21,015,A
8,22,015,A
14,23,015,A
14,24,015,A
11,25,015,A
11,26,015,A
8,27,015,A
11,28,015,A
11,29,015,A
7,30,015,A
13,31,015,A
14,32,015,A
10,33,015,A
7,34,015,A
12,35,015,A
12,36,015,A
13,37,015,A
13,38,015,A
18,39,015,A
18,40,015,A
10,41,015,A
6,42,015,A
11,43,015,A
11,44,015,A
12,45,015,A
12,46,015,A
11,47,015,A
11,48,015,A
14,49,015,A
7,50,015,A
14,51,015,A
14,52,015,A
13,53,015,A
13,54,015,A
12,55,015,A
14,56,015,A
14,57,015,A
13,58,015,A
11,59,015,A
13,60,015,A
12,61,015,A
1,62,015,A
1,63,015,A
1,64,015,A
1,65,015,A
1,66,015,A
1,67,015,A
1,68,015,A
1,69,015,A
1,70,015,A
1,71,015,A
1,72,015,A
1,73,015,A
1,74,015,A
1,75,015,A
1,76,015,A
1,77,015,A
1,78,015,A
1,79,015,A
1,80,015,A
1,81,015,A
1,82,015,A
1,83,015,A
1,84,015,A
1,85,015,A
1,86,015,A
1,87,015,A
1,88,015,A
1,89,015,A
1,90,015,A
1,91,015,A
1,92,015,A
1,93,015,A
1,94,015,A
1,95,015,A
1,96,015,A
1,97,015,A
1,98,015,A
1,99,015,A
1,100,015,A
1,101,015,A
1,102,015,A
1,103,015,A
1,104,015,A
1,105,015,A
1,106,015,A
1,107,015,A
1,108,015,A
1,109,015,A
1,110,015,A
1,111,015,A
1,112,015,A
1,113,015,A
1,114,015,A
1,115,015,A
1,116,015,A
1,117,015,A
1,118,015,A
1,119,015,A
1,120,015,A
9,1,016,A
8,2,016,A
9,3,016,A
9,4,016,A
25,5,016,A
25,6,016,A
26,7,016,A
26,8,016,A
25,9,016,A
25,10,016,A
25,11,016,A
25,12,016,A
25,13,016,A
26,14,016,A
26,15,016,A
25,16,016,A
25,17,016,A
25,18,016,A
25,19,016,A
25,20,016,A
26,21,016,A
26,22,016,A
25,23,016,A
25,24,016,A
25,25,016,A
25,26,016,A
25,27,016,A
26,28,016,A
26,29,016,A
25,30,016,A
25,31,016,A
25,32,016,A
25,33,016,A
25,34,016,A
26,35,016,A
26,36,016,A
25,37,016,A
25,38,016,A
25,39,016,A
25,40,016,A
25,41,016,A
26,42,016,A
26,43,016,A
25,44,016,A
25,45,016,A
25,46,016,A
25,47,016,A
25,48,016,A
26,49,016,A
26,50,016,A
25,51,016,A
25,52,016,A
10,53,016,A
10,54,016,A
10,55,016,A
11,56,016,A
11,57,016,A
11,58,016,A
11,59,016,A
11,60,016,A
12,61,016,A
12,62,016,A
12,63,016,A
12,64,016,A
11,65,016,A
12,66,016,A
12,67,016,A
12,68,016,A
12,69,016,A
12,70,016,A
12,71,016,A
11,72,016,A
12,73,016,A
12,74,016,A
12,75,016,A
12,76,016,A
12,77,016,A
12,78,016,A
11,79,016,A
12,80,016,A
12,81,016,A
12,82,016,A
12,83,016,A
12,84,016,A
12,85,016,A
11,86,016,A
12,87,016,A
12,88,016,A
12,89,016,A
12,90,016,A
12,91,016,A
12,92,016,A
11,93,016,A
12,94,016,A
12,95,016,A
12,96,016,A
12,97,016,A
13,98,016,A
13,99,016,A
12,100,016,A
12,101,016,A
12,102,016,A
12,103,016,A
12,104,016,A
13,105,016,A
13,106,016,A
12,107,016,A
12,108,016,A
12,109,016,A
12,110,016,A
12,111,016,A
13,112,016,A
13,113,016,A
12,114,016,A
12,115,016,A
12,116,016,A
12,117,016,A
12,118,016,A
13,119,016,A
13,120,016,A
80,1,017,A
80,2,017,A
81,3,017,A
81,4,017,A
81,5,017,A
81,6,017,A
81,7,017,A
82,8,017,A
82,9,017,A
81,10,017,A
81,11,017,A
81,12,017,A
81,13,017,A
82,14,017,A
80,15,017,A
80,16,017,A
81,17,017,A
81,18,017,A
81,19,017,A
81,20,017,A
83,21,017,A
81,22,017,A
81,23,017,A
82,24,017,A
82,25,017,A
81,26,017,A
83,27,017,A
83,28,017,A
82,29,017,A
81,30,017,A
82,31,017,A
82,32,017,A
82,33,017,A
82,34,017,A
83,35,017,A
82,36,017,A
82,37,017,A
83,38,017,A
84,39,017,A
83,40,017,A
84,41,017,A
84,42,017,A
82,43,017,A
82,44,017,A
83,45,017,A
83,46,017,A
84,47,017,A
83,48,017,A
84,49,017,A
82,50,017,A
82,51,017,A
84,52,017,A
84,53,017,A
84,54,017,A
86,55,017,A
86,56,017,A
84,57,017,A
84,58,017,A
85,59,017,A
85,60,017,A
86,61,017,A
85,62,017,A
85,63,017,A
85,64,017,A
85,65,017,A
86,66,017,A
86,67,017,A
86,68,017,A
88,69,017,A
88,70,017,A
86,71,017,A
86,72,017,A
87,73,017,A
88,74,017,A
88,75,017,A
87,76,017,A
88,77,017,A
86,78,017,A
86,79,017,A
88,80,017,A
88,81,017,A
88,82,017,A
87,83,017,A
87,84,017,A
86,85,017,A
86,86,017,A
86,87,017,A
88,88,017,A
88,89,017,A
88,90,017,A
88,91,017,A
86,92,017,A
86,93,017,A
88,94,017,A
88,95,017,A
88,96,017,A
87,97,017,A
88,98,017,A
86,99,017,A
86,100,017,A
88,101,017,A
88,102,017,A
87,103,017,A
87,104,017,A
88,105,017,A
88,106,017,A
88,107,017,A
88,108,017,A
89,109,017,A
89,110,017,A
89,111,017,A
89,112,017,A
88,113,017,A
88,114,017,A
89,115,017,A
89,116,017,A
89,117,017,A
90,118,017,A
91,119,017,A
89,120,017,A
80,1,018,A
80,2,018,A
80,3,018,A
81,4,018,A
81,5,018,A
68,6,018,A
69,7,018,A
71,8,018,A
73,9,018,A
73,10,018,A
74,11,018,A
74,12,018,A
75,13,018,A
70,14,018,A
70,15,018,A
68,16,018,A
70,17,018,A
70,18,018,A
71,19,018,A
71,20,018,A
71,21,018,A
71,22,018,A
69,23,018,A
69,24,018,A
70,25,018,A
71,26,018,A
71,27,018,A
71,28,018,A
72,29,018,A
70,30,018,A
70,31,018,A
71,32,018,A
70,33,018,A
70,34,018,A
71,35,018,A
71,36,018,A
71,37,018,A
72,38,018,A
72,39,018,A
73,40,018,A
73,41,018,A
73,42,018,A
71,43,018,A
72,44,018,A
73,45,018,A
73,46,018,A
74,47,018,A
74,48,018,A
74,49,018,A
74,50,018,A
73,51,018,A
73,52,018,A
74,53,018,A
74,54,018,A
75,55,018,A
75,56,018,A
75,57,018,A
73,58,018,A
74,59,018,A
74,60,018,A
75,61,018,A
76,62,018,A
77,63,018,A
77,64,018,A
76,65,018,A
76,66,018,A
77,67,018,A
76,68,018,A
77,69,018,A
78,70,018,A
78,71,018,A
77,72,018,A
77,73,018,A
77,74,018,A
78,75,018,A
78,76,018,A
77,77,018,A
75,78,018,A
76,79,018,A
77,80,018,A
78,81,018,A
78,82,018,A
78,83,018,A
78,84,018,A
78,85,018,A
76,86,018,A
77,87,018,A
77,88,018,A
78,89,018,A
78,90,018,A
79,91,018,A
79,92,018,A
77,93,018,A
78,94,018,A
78,95,018,A
79,96,018,A
79,97,018,A
79,98,018,A
79,99,018,A
78,100,018,A
78,101,018,A
79,102,018,A
80,103,018,A
80,104,018,A
80,105,018,A
80,106,018,A
78,107,018,A
79,108,018,A
79,109,018,A
80,110,018,A
80,111,018,A
81,112,018,A
81,113,018,A
80,114,018,A
80,115,018,A
81,116,018,A
81,117,018,A
81,118,018,A
82,119,018,A
80,120,018,A
48,1,019,A
48,2,019,A
48,3,019,A
48,4,019,A
48,5,019,A
48,6,019,A
48,7,019,A
50,8,019,A
50,9,019,A
50,10,019,A
50,11,019,A
50,12,019,A
50,13,019,A
50,14,019,A
50,15,019,A
50,16,019,A
50,17,019,A
50,18,019,A
49,19,019,A
49,20,019,A
50,21,019,A
49,22,019,A
49,23,019,A
49,24,019,A
49,25,019,A
49,26,019,A
49,27,019,A
49,28,019,A
49,29,019,A
49,30,019,A
50,31,019,A
50,32,019,A
49,33,019,A
49,34,019,A
49,35,019,A
49,36,019,A
49,37,019,A
50,38,019,A
50,39,019,A
49,40,019,A
50,41,019,A
50,42,019,A
49,43,019,A
49,44,019,A
50,45,019,A
49,46,019,A
49,47,019,A
50,48,019,A
50,49,019,A
50,50,019,A
50,51,019,A
50,52,019,A
49,53,019,A
49,54,019,A
49,55,019,A
48,56,019,A
48,57,019,A
48,58,019,A
48,59,019,A
49,60,019,A
49,61,019,A
49,62,019,A
49,63,019,A
49,64,019,A
50,65,019,A
50,66,019,A
50,67,019,A
50,68,019,A
50,69,019,A
50,70,019,A
50,71,019,A
50,72,019,A
50,73,019,A
49,74,019,A
50,75,019,A
50,76,019,A
50,77,019,A
50,78,019,A
50,79,019,A
50,80,019,A
50,81,019,A
50,82,019,A
50,83,019,A
49,84,019,A
50,85,019,A
50,86,019,A
50,87,019,A
50,88,019,A
50,89,019,A
50,90,019,A
49,91,019,A
50,92,019,A
50,93,019,A
50,94,019,A
50,95,019,A
50,96,019,A
7,97,019,A
7,98,019,A
7,99,019,A
7,100,019,A
7,101,019,A
7,102,019,A
7,103,019,A
7,104,019,A
7,105,019,A
7,106,019,A
7,107,019,A
7,108,019,A
7,109,019,A
7,110,019,A
7,111,019,A
7,112,019,A
7,113,019,A
7,114,019,A
7,115,019,A
7,116,019,A
7,117,019,A
7,118,019,A
7,119,019,A
8,120,019,A
1,1,020,A
1,2,020,A
1,3,020,A
1,4,020,A
1,5,020,A
1,6,020,A
1,7,020,A
1,8,020,A
1,9,020,A
1,10,020,A
1,11,020,A
1,12,020,A
1,13,020,A
1,14,020,A
1,15,020,A
1,16,020,A
1,17,020,A
1,18,020,A
1,19,020,A
1,20,020,A
1,21,020,A
1,22,020,A
1,23,020,A
1,24,020,A
1,25,020,A
1,26,020,A
1,27,020,A
1,28,020,A
1,29,020,A
1,30,020,A
1,31,020,A
1,32,020,A
1,33,020,A
1,34,020,A
1,35,020,A
1,36,020,A
1,37,020,A
1,38,020,A
1,39,020,A
11,40,020,A
1,41,020,A
1,42,020,A
1,43,020,A
12,44,020,A
2,45,020,A
29,46,020,A
10,47,020,A
10,48,020,A
10,49,020,A
10,50,020,A
10,51,020,A
10,52,020,A
10,53,020,A
10,54,020,A
10,55,020,A
10,56,020,A
9,57,020,A
9,58,020,A
9,59,020,A
9,60,020,A
9,61,020,A
9,62,020,A
9,63,020,A
9,64,020,A
9,65,020,A
9,66,020,A
9,67,020,A
9,68,020,A
9,69,020,A
9,70,020,A
9,71,020,A
9,72,020,A
9,73,020,A
9,74,020,A
9,75,020,A
9,76,020,A
9,77,020,A
9,78,020,A
9,79,020,A
9,80,020,A
9,81,020,A
9,82,020,A
9,83,020,A
9,84,020,A
9,85,020,A
9,86,020,A
9,87,020,A
9,88,020,A
9,89,020,A
9,90,020,A
9,91,020,A
9,92,020,A
9,93,020,A
9,94,020,A
9,95,020,A
9,96,020,A
9,97,020,A
9,98,020,A
9,99,020,A
9,100,020,A
9,101,020,A
9,102,020,A
9,103,020,A
9,104,020,A
9,105,020,A
9,106,020,A
9,107,020,A
9,108,020,A
9,109,020,A
9,110,020,A
9,111,020,A
9,112,020,A
9,113,020,A
9,114,020,A
9,115,020,A
9,116,020,A
9,117,020,A
9,118,020,A
9,119,020,A
9,120,020,A
67,1,021,A
67,2,021,A
66,3,021,A
68,4,021,A
67,5,021,A
67,6,021,A
67,7,021,A
67,8,021,A
67,9,021,A
67,10,021,A
68,11,021,A
67,12,021,A
68,13,021,A
67,14,021,A
67,15,021,A
67,16,021,A
67,17,021,A
68,18,021,A
68,19,021,A
68,20,021,A
68,21,021,A
68,22,021,A
68,23,021,A
67,24,021,A
68,25,021,A
68,26,021,A
68,27,021,A
68,28,021,A
68,29,021,A
68,30,021,A
67,31,021,A
